time,target_pos,current_pos,force
2025-04-14 13:37:25,"[-7.09461054e-05  1.89102075e-05  3.56921350e-05 -7.09461054e-05
  1.89102075e-05  3.56921350e-05]","[-6.16692632320337e-05, 1.6688903997419402e-05, 1.9841661924147047e-05, -6.171556742629036e-05, 1.668890763539821e-05, 1.9841661924147047e-05]",[-0.00560591  0.00200865  0.00249588 -0.00560591  0.00200865  0.00249588]
2025-04-14 13:37:25,"[-6.99786740e-05  1.91024605e-05  3.58791571e-05 -6.99786740e-05
  1.91024605e-05  3.58791571e-05]","[-6.163473153719679e-05, 1.6042693459894508e-05, 2.0846095139859244e-05, -6.161032797535881e-05, 1.6042697097873315e-05, 2.0846095139859244e-05]",[-0.00348135 -0.00164749 -0.00137779 -0.00348135 -0.00164749 -0.00137779]
2025-04-14 13:37:25,"[-6.92517945e-05  2.14253398e-05  3.61567069e-05 -6.92517945e-05
  2.14253398e-05  3.61567069e-05]","[-6.1636688769795e-05, 1.552840149088297e-05, 2.189066435676068e-05, -6.15308599662967e-05, 1.5528405128861777e-05, 2.189066435676068e-05]",[-0.00891967  0.02331263  0.0045867  -0.00891967  0.02331263  0.0045867 ]
2025-04-14 13:37:25,"[-6.90908693e-05  2.41123769e-05  3.51943973e-05 -6.90908693e-05
  2.41123769e-05  3.51943973e-05]","[-6.164770456962287e-05, 1.5134299246710725e-05, 2.2962496586842462e-05, -6.145299266790971e-05, 1.5134302884689532e-05, 2.2962496586842462e-05]",[-0.01222128  0.00694555 -0.00864415 -0.01222128  0.00694555 -0.00864415]
2025-04-14 13:37:26,"[-6.84318346e-05  2.67943385e-05  3.47538120e-05 -6.84318346e-05
  2.67943385e-05  3.47538120e-05]","[-6.166065577417612e-05, 1.4792000001762062e-05, 2.4218457838287577e-05, -6.144576764199883e-05, 1.4792001820751466e-05, 2.4218457838287577e-05]",[-0.00184753  0.003704    0.00825553 -0.00184753  0.003704    0.00825553]
2025-04-14 13:37:26,"[-6.74217215e-05  2.87861538e-05  3.40574301e-05 -6.74217215e-05
  2.87861538e-05  3.40574301e-05]","[-6.167370884213597e-05, 1.4428959730139468e-05, 2.5878005544655025e-05, -6.160456541692838e-05, 1.4428962458623573e-05, 2.5878011001623236e-05]",[-0.00300288 -0.00288105  0.00069712 -0.00300288 -0.00288105  0.00069712]
2025-04-14 13:37:26,"[-6.62297702e-05  2.92305858e-05  3.32303358e-05 -6.62297702e-05
  2.92305858e-05  3.32303358e-05]","[-6.199154449859634e-05, 1.4057349289942067e-05, 2.7681244318955578e-05, -6.188078259583563e-05, 1.4057352018426172e-05, 2.7681247956934385e-05]",[-0.00441873 -0.01159931  0.00175043 -0.00441873 -0.01159931  0.00175043]
2025-04-14 13:37:26,"[-6.55377197e-05  2.94878593e-05  3.27576469e-05 -6.55377197e-05
  2.94878593e-05  3.27576469e-05]","[-6.244993710424751e-05, 1.365316074952716e-05, 2.93573484668741e-05, -6.224898970685899e-05, 1.3653163478011265e-05, 2.9357352104852907e-05]",[-0.01102601  0.00127369  0.00645354 -0.01102601  0.00127369  0.00645354]
2025-04-14 13:37:26,"[-6.35464254e-05  3.03604696e-05  3.23195115e-05 -6.35464254e-05
  3.03604696e-05  3.23195115e-05]","[-6.294401828199625e-05, 1.315079498453997e-05, 3.082897455897182e-05, -6.2817896832712e-05, 1.3150797713024076e-05, 3.082897819695063e-05]",[0.00678469 0.00923079 0.00338496 0.00678469 0.00923079 0.00338496]
2025-04-14 13:37:26,"[-6.26385689e-05  3.14286999e-05  3.13515792e-05 -6.26385689e-05
  3.14286999e-05  3.13515792e-05]","[-6.344651046674699e-05, 1.2611237252713181e-05, 3.206156907253899e-05, -6.35243923170492e-05, 1.261124180018669e-05, 3.2061572710517794e-05]",[-0.01619337  0.00542855 -0.00228509 -0.01619337  0.00542855 -0.00228509]
2025-04-14 13:37:26,"[-6.09442963e-05  3.31628848e-05  3.04702520e-05 -6.09442963e-05
  3.31628848e-05  3.04702520e-05]","[-6.425548781407997e-05, 1.22179890240659e-05, 3.3003630960593e-05, -6.429053610190749e-05, 1.221799357153941e-05, 3.300363459857181e-05]",[0.00205423 0.01033653 0.00351724 0.00205423 0.01033653 0.00351724]
2025-04-14 13:37:26,"[-5.99757921e-05  3.40841304e-05  2.88482859e-05 -5.99757921e-05
  3.40841304e-05  2.88482859e-05]","[-6.520502211060375e-05, 1.198518839373719e-05, 3.3698834158713e-05, -6.511212268378586e-05, 1.1985192031715997e-05, 3.3698837796691805e-05]",[-0.01250498 -0.00394601 -0.00480003 -0.01250498 -0.00394601 -0.00480003]
2025-04-14 13:37:26,"[-5.86988391e-05  3.56613553e-05  2.64015894e-05 -5.86988391e-05
  3.56613553e-05  2.64015894e-05]","[-6.588466203538701e-05, 1.1806433576566633e-05, 3.4257838706253096e-05, -6.589275290025398e-05, 1.180643721454544e-05, 3.4257842344231904e-05]",[-0.00242884  0.01042883 -0.00617346 -0.00242884  0.01042883 -0.00617346]
2025-04-14 13:37:26,"[-5.72574707e-05  3.68284487e-05  2.40464489e-05 -5.72574707e-05
  3.68284487e-05  2.40464489e-05]","[-6.673631287412718e-05, 1.172602605947759e-05, 3.4727654565358534e-05, -6.662047962890938e-05, 1.1726029697456397e-05, 3.472765820333734e-05]",[-0.00358725  0.00025343  0.00233237 -0.00358725  0.00025343  0.00233237]
2025-04-14 13:37:26,"[-5.46426100e-05  3.77297534e-05  2.18572465e-05 -5.46426100e-05
  3.77297534e-05  2.18572465e-05]","[-6.738847150700167e-05, 1.175219858851051e-05, 3.512757029966451e-05, -6.72990718157962e-05, 1.1752201316994615e-05, 3.512757393764332e-05]",[0.00672986 0.0016085  0.00288646 0.00672986 0.0016085  0.00288646]
2025-04-14 13:37:26,"[-5.20539260e-05  3.84077636e-05  2.00462395e-05 -5.20539260e-05
  3.84077636e-05  2.00462395e-05]","[-6.792590284021571e-05, 1.1900295248779003e-05, 3.54317162418738e-05, -6.792007479816675e-05, 1.1900297977263108e-05, 3.543171987985261e-05]",[-0.0044186   0.00199068  0.00487308 -0.0044186   0.00199068  0.00487308]
2025-04-14 13:37:26,"[-4.93110327e-05  3.88183759e-05  1.80637294e-05 -4.93110327e-05
  3.88183759e-05  1.80637294e-05]","[-6.843284791102633e-05, 1.2295094165892806e-05, 3.5533998016035184e-05, -6.852235674159601e-05, 1.2295096894376911e-05, 3.553400165401399e-05]",[-0.00236896  0.0015058  -0.00061591 -0.00236896  0.0015058  -0.00061591]
2025-04-14 13:37:26,"[-4.79985379e-05  3.90016062e-05  1.56863485e-05 -4.79985379e-05
  3.90016062e-05  1.56863485e-05]","[-6.893126555951312e-05, 1.2862496078014374e-05, 3.545294384821318e-05, -6.909619696671143e-05, 1.2862497897003777e-05, 3.545294748619199e-05]",[-0.01786364  0.00181332 -0.00313359 -0.01786364  0.00181332 -0.00313359]
2025-04-14 13:37:26,"[-4.68380148e-05  3.90911233e-05  1.30196630e-05 -4.68380148e-05
  3.90911233e-05  1.30196630e-05]","[-6.942691106814891e-05, 1.3505869901564438e-05, 3.5302266041981056e-05, -6.961423787288368e-05, 1.3505871720553841e-05, 3.5302269679959863e-05]",[-0.00566332  0.00305464 -0.0025131  -0.00566332  0.00305464 -0.0025131 ]
2025-04-14 13:37:26,"[-4.57223139e-05  3.93453990e-05  1.11058051e-05 -4.57223139e-05
  3.93453990e-05  1.11058051e-05]","[-6.992130511207506e-05, 1.4221602214092854e-05, 3.518980520311743e-05, -7.004650979069993e-05, 1.4221605852071662e-05, 3.518980884109624e-05]",[-0.00455176  0.00560146  0.0074969  -0.00455176  0.00560146  0.0074969 ]
2025-04-14 13:37:26,"[-4.45530385e-05  3.88878582e-05  9.24185267e-06 -4.45530385e-05
  3.88878582e-05  9.24185267e-06]","[-7.041485514491796e-05, 1.492150840931572e-05, 3.5158151149516925e-05, -7.037192699499428e-05, 1.4921511137799826e-05, 3.515815478749573e-05]",[-0.00347863 -0.00305649  0.00065271 -0.00347863 -0.00305649  0.00065271]
2025-04-14 13:37:26,"[-4.43057440e-05  3.72735452e-05  7.36369957e-06 -4.43057440e-05
  3.72735452e-05  7.36369957e-06]","[-7.060254574753344e-05, 1.5567120499326847e-05, 3.520077734719962e-05, -7.058320625219494e-05, 1.556712231831625e-05, 3.5200780985178426e-05]",[-0.01309048 -0.00790771 -0.0001498  -0.01309048 -0.00790771 -0.0001498 ]
2025-04-14 13:37:26,"[-4.32650408e-05  3.53552981e-05  5.76485929e-06 -4.32650408e-05
  3.53552981e-05  5.76485929e-06]","[-7.064855162752792e-05, 1.6306315956171602e-05, 3.532893242663704e-05, -7.059277413645759e-05, 1.6306317775161006e-05, 3.5328936064615846e-05]",[ 0.00362716 -0.00011914  0.00259042  0.00362716 -0.00011914  0.00259042]
2025-04-14 13:37:26,"[-4.26539278e-05  3.45009243e-05  5.11872440e-06 -4.26539278e-05
  3.45009243e-05  5.11872440e-06]","[-7.035260932752863e-05, 1.7142010619863868e-05, 3.549616667442024e-05, -7.043694495223463e-05, 1.714201243885327e-05, 3.5496170312399045e-05]",[-0.00810205  0.01321514  0.00930412 -0.00810205  0.01321514  0.00930412]
2025-04-14 13:37:26,"[-4.24553080e-05  3.38476351e-05  5.12378384e-06 -4.24553080e-05
  3.38476351e-05  5.12378384e-06]","[-7.02113175066188e-05, 1.824053833843209e-05, 3.556775482138619e-05, -7.019806798780337e-05, 1.824053833843209e-05, 3.5567758459364995e-05]",[-0.00808477  0.00503375  0.00670075 -0.00808477  0.00503375  0.00670075]
2025-04-14 13:37:26,"[-4.15962493e-05  3.28567126e-05  5.51525148e-06 -4.15962493e-05
  3.28567126e-05  5.51525148e-06]","[-6.986736843828112e-05, 1.9730045096366666e-05, 3.547113374224864e-05, -6.985205982346088e-05, 1.9730045096366666e-05, 3.5471137380227447e-05]",[ 0.00245817 -0.00031821  0.00437899  0.00245817 -0.00031821  0.00437899]
2025-04-14 13:37:26,"[-4.13769832e-05  3.23972067e-05  5.69183310e-06 -4.13769832e-05
  3.23972067e-05  5.69183310e-06]","[-6.940917228348553e-05, 2.1295803890097886e-05, 3.528797242324799e-05, -6.945743371034041e-05, 2.129580570908729e-05, 3.52879760612268e-05]",[-0.01012802  0.00810438 -0.0014016  -0.01012802  0.00810438 -0.0014016 ]
2025-04-14 13:37:26,"[-4.18945432e-05  3.18989599e-05  6.04331542e-06 -4.18945432e-05
  3.18989599e-05  6.04331542e-06]","[-6.89218650222756e-05, 2.2730780983692966e-05, 3.502318577375263e-05, -6.89781954861246e-05, 2.273078280268237e-05, 3.502318941173144e-05]",[-0.01139633  0.00262256  0.00240648 -0.01139633  0.00262256  0.00240648]
2025-04-14 13:37:26,"[-4.29409622e-05  3.08859623e-05  6.07435751e-06 -4.29409622e-05
  3.08859623e-05  6.07435751e-06]","[-6.842758011771366e-05, 2.404376027698163e-05, 3.4661505196709186e-05, -6.829136691521853e-05, 2.4043762095971033e-05, 3.466150883468799e-05]",[-0.00973682 -0.00220674 -0.00242433 -0.00973682 -0.00220674 -0.00242433]
2025-04-14 13:37:26,"[-4.36692254e-05  2.95963283e-05  6.20848557e-06 -4.36692254e-05
  2.95963283e-05  6.20848557e-06]","[-6.76269264658913e-05, 2.5219156668754295e-05, 3.4283108107047155e-05, -6.750694592483342e-05, 2.52191603067331e-05, 3.428311174502596e-05]",[-0.00163575 -0.00018427  0.00165382 -0.00163575 -0.00018427  0.00165382]
2025-04-14 13:37:26,"[-4.43363448e-05  2.84059374e-05  7.42783388e-06 -4.43363448e-05
  2.84059374e-05  7.42783388e-06]","[-6.668550486210734e-05, 2.638572004798334e-05, 3.383405055501498e-05, -6.662458326900378e-05, 2.6385723685962148e-05, 3.383405419299379e-05]",[-0.00411962  0.00330725  0.01154012 -0.00411962  0.00330725  0.01154012]
2025-04-14 13:37:26,"[-4.58534966e-05  2.73441291e-05  8.83437141e-06 -4.58534966e-05
  2.73441291e-05  8.83437141e-06]","[-6.570852565346286e-05, 2.758057598839514e-05, 3.330523395561613e-05, -6.566505180671811e-05, 2.7580579626373947e-05, 3.330523759359494e-05]",[-0.01326752  0.00353123  0.00322435 -0.01326752  0.00353123  0.00322435]
2025-04-14 13:37:26,"[-4.75691297e-05  2.63253852e-05  1.05863397e-05 -4.75691297e-05
  2.63253852e-05  1.05863397e-05]","[-6.472334644058719e-05, 2.870606658689212e-05, 3.271090827183798e-05, -6.472640234278515e-05, 2.8706068405881524e-05, 3.271091190981679e-05]",[-0.00732874  0.00263415  0.00504101 -0.00732874  0.00263415  0.00504101]
2025-04-14 13:37:26,"[-4.95342858e-05  2.51670442e-05  1.23125540e-05 -4.95342858e-05
  2.51670442e-05  1.23125540e-05]","[-6.373706128215417e-05, 2.9892375096096657e-05, 3.1780793506186455e-05, -6.369894981617108e-05, 2.989237691508606e-05, 3.178079714416526e-05]",[-0.00810996  0.0007272   0.00167708 -0.00810996  0.0007272   0.00167708]
2025-04-14 13:37:26,"[-5.15111047e-05  2.44071941e-05  1.39494627e-05 -5.15111047e-05
  2.44071941e-05  1.39494627e-05]","[-6.275148189160973e-05, 3.112510239589028e-05, 3.0562518077204004e-05, -6.25899774604477e-05, 3.112510239589028e-05, 3.056252171518281e-05]",[-0.00605263  0.00592244  0.00120131 -0.00605263  0.00592244  0.00120131]
2025-04-14 13:37:26,"[-5.34908803e-05  2.40599306e-05  1.55496287e-05 -5.34908803e-05
  2.40599306e-05  1.55496287e-05]","[-6.146187661215663e-05, 3.2284919143421575e-05, 2.9260407245601527e-05, -6.142452912172303e-05, 3.2284919143421575e-05, 2.9260412702569738e-05]",[-0.00616909  0.00618666  0.00184597 -0.00616909  0.00618666  0.00184597]
2025-04-14 13:37:26,"[-5.53971358e-05  2.35175984e-05  1.72408269e-05 -5.53971358e-05
  2.35175984e-05  1.72408269e-05]","[-6.003244561725296e-05, 3.337260932312347e-05, 2.7858630346599966e-05, -6.007280899211764e-05, 3.337260932312347e-05, 2.7858633984578773e-05]",[-0.00560378  0.00028168  0.00326537 -0.00560378  0.00028168  0.00326537]
2025-04-14 13:37:26,"[-5.78553563e-05  2.36581252e-05  1.94160987e-05 -5.78553563e-05
  2.36581252e-05  1.94160987e-05]","[-5.8568024542182684e-05, 3.437673149164766e-05, 2.635807504702825e-05, -5.849697481608018e-05, 3.437673149164766e-05, 2.6358076866017655e-05]",[-0.01201249  0.00890918  0.00741042 -0.01201249  0.00890918  0.00741042]
2025-04-14 13:37:26,"[-6.02184202e-05  2.37665391e-05  2.21264093e-05 -6.02184202e-05
  2.37665391e-05  2.21264093e-05]","[-5.679072273778729e-05, 3.5271659726276994e-05, 2.4741138986428268e-05, -5.678760135197081e-05, 3.5271659726276994e-05, 2.4741140805417672e-05]",[-0.00606308  0.00211495  0.00837963 -0.00606308  0.00211495  0.00837963]
2025-04-14 13:37:26,"[-6.24762235e-05  2.42288292e-05  2.50811141e-05 -6.24762235e-05
  2.42288292e-05  2.50811141e-05]","[-5.5176857131300494e-05, 3.603713048505597e-05, 2.31362137128599e-05, -5.517367026186548e-05, 3.603713048505597e-05, 2.3136217350838706e-05]",[-0.00615077  0.00596962  0.00601174 -0.00615077  0.00596962  0.00601174]
2025-04-14 13:37:26,"[-6.45989917e-05  2.52617209e-05  2.70001861e-05 -6.45989917e-05
  2.52617209e-05  2.70001861e-05]","[-5.366893674363382e-05, 3.6676818126579747e-05, 2.1562871552305296e-05, -5.37094529136084e-05, 3.6676818126579747e-05, 2.1562877009273507e-05]",[-0.00602617  0.00836004 -0.00637086 -0.00602617  0.00836004 -0.00637086]
2025-04-14 13:37:26,"[-6.63222240e-05  2.68060838e-05  2.86490880e-05 -6.63222240e-05
  2.68060838e-05  2.86490880e-05]","[-5.2189818234182894e-05, 3.722248584381305e-05, 1.9913801224902272e-05, -5.23285852978006e-05, 3.722248584381305e-05, 1.9913808500859886e-05]",[-0.00352592  0.00815733  0.00095785 -0.00352592  0.00815733  0.00095785]
2025-04-14 13:37:26,"[-6.76208567e-05  2.82461498e-05  2.97840032e-05 -6.76208567e-05
  2.82461498e-05  2.97840032e-05]","[-5.1024504500674084e-05, 3.766238296520896e-05, 1.820057696022559e-05, -5.099436384625733e-05, 3.766238296520896e-05, 1.8200580598204397e-05]",[-0.00324784  0.00240982 -0.00145051 -0.00324784  0.00240982 -0.00145051]
2025-04-14 13:37:26,"[-6.89564863e-05  2.99768479e-05  3.13998290e-05 -6.89564863e-05
  2.99768479e-05  3.13998290e-05]","[-4.9698421207722276e-05, 3.7891706597292796e-05, 1.6445486835436895e-05, -4.975339470547624e-05, 3.7891706597292796e-05, 1.64454886544263e-05]",[-0.00778137  0.00645097  0.00835496 -0.00778137  0.00645097  0.00835496]
2025-04-14 13:37:26,"[-7.01953953e-05  3.11655133e-05  3.22877563e-05 -7.01953953e-05
  3.11655133e-05  3.22877563e-05]","[-4.85745731566567e-05, 3.781214036280289e-05, 1.4675767488370184e-05, -4.8605437768856063e-05, 3.781214036280289e-05, 1.4675771126348991e-05]",[-0.00659626 -0.00155729 -0.00333109 -0.00659626 -0.00155729 -0.00333109]
2025-04-14 13:37:26,"[-7.15024866e-05  3.29002495e-05  3.30689686e-05 -7.15024866e-05
  3.29002495e-05  3.30689686e-05]","[-4.7565976274199784e-05, 3.74758783436846e-05, 1.2976100151718128e-05, -4.75216111226473e-05, 3.74758783436846e-05, 1.2976101970707532e-05]",[-0.00832082  0.00917159  0.00260559 -0.00832082  0.00917159  0.00260559]
2025-04-14 13:37:26,"[-7.24677392e-05  3.37077680e-05  3.33138069e-05 -7.24677392e-05
  3.37077680e-05  3.33138069e-05]","[-4.658783655031584e-05, 3.700945308082737e-05, 1.1462290785857476e-05, -4.6537134039681405e-05, 3.700945308082737e-05, 1.1462293514341582e-05]",[-0.00438541 -0.00511478 -0.00166624 -0.00438541 -0.00511478 -0.00166624]
2025-04-14 13:37:26,"[-7.33545818e-05  3.40859097e-05  3.30547466e-05 -7.33545818e-05
  3.40859097e-05  3.30547466e-05]","[-4.561803871183656e-05, 3.64624684152659e-05, 1.0212180313828867e-05, -4.564211121760309e-05, 3.64624684152659e-05, 1.0212183042312972e-05]",[-0.0069453  -0.00051923 -0.00158519 -0.0069453  -0.00051923 -0.00158519]
2025-04-14 13:37:26,"[-7.40885962e-05  3.46311197e-05  3.31485886e-05 -7.40885962e-05
  3.46311197e-05  3.31485886e-05]","[-4.465080928639509e-05, 3.5868364648194984e-05, 9.227111149812117e-06, -4.4813728891313076e-05, 3.5868364648194984e-05, 9.227113878296223e-06]",[-0.0062506   0.00526834  0.00670497 -0.0062506   0.00526834  0.00670497]
2025-04-14 13:37:26,"[-7.48446341e-05  3.51996533e-05  3.38263871e-05 -7.48446341e-05
  3.51996533e-05  3.38263871e-05]","[-4.398978126118891e-05, 3.527051012497395e-05, 8.472112313029356e-06, -4.4119340600445867e-05, 3.527051012497395e-05, 8.472115041513462e-06]",[-0.0079961   0.00396895  0.00920134 -0.0079961   0.00396895  0.00920134]
2025-04-14 13:37:26,"[-7.52098445e-05  3.53250518e-05  3.39017011e-05 -7.52098445e-05
  3.53250518e-05  3.39017011e-05]","[-4.3470412492752075e-05, 3.4650809539016336e-05, 7.898563126218505e-06, -4.363949119579047e-05, 3.4650809539016336e-05, 7.89856585470261e-06]",[-0.00395421 -0.00062712 -0.00230331 -0.00395421 -0.00062712 -0.00230331]
2025-04-14 13:37:26,"[-7.56009912e-05  3.60270858e-05  3.37282196e-05 -7.56009912e-05
  3.60270858e-05  3.37282196e-05]","[-4.3292886402923614e-05, 3.395651947357692e-05, 7.458206255250843e-06, -4.340456143836491e-05, 3.395651947357692e-05, 7.4582089837349486e-06]",[-0.00796295  0.00936156  0.00093987 -0.00796295  0.00936156  0.00093987]
2025-04-14 13:37:26,"[-7.54275050e-05  3.61947228e-05  3.29049484e-05 -7.54275050e-05
  3.61947228e-05  3.29049484e-05]","[-4.3265728891128674e-05, 3.316827496746555e-05, 7.192170869529946e-06, -4.335542689659633e-05, 3.316827496746555e-05, 7.1921731432667e-06]",[-0.00210934 -0.00139024 -0.00321182 -0.00210934 -0.00139024 -0.00321182]
2025-04-14 13:37:26,"[-7.49150985e-05  3.59275324e-05  3.15575261e-05 -7.49150985e-05
  3.59275324e-05  3.15575261e-05]","[-4.3582131183939055e-05, 3.230623769923113e-05, 7.17135571903782e-06, -4.3501084292074665e-05, 3.230623769923113e-05, 7.171357992774574e-06]",[-0.0040668  -0.00064498 -0.00236265 -0.0040668  -0.00064498 -0.00236265]
2025-04-14 13:37:26,"[-7.46762300e-05  3.58522863e-05  3.00505433e-05 -7.46762300e-05
  3.58522863e-05  3.00505433e-05]","[-4.404882565722801e-05, 3.139725959044881e-05, 7.423440365528222e-06, -4.388480374473147e-05, 3.139725959044881e-05, 7.423442639264977e-06]",[-0.00997069  0.0053786   0.00088644 -0.00997069  0.0053786   0.00088644]
2025-04-14 13:37:26,"[-7.44818262e-05  3.54205903e-05  2.87445002e-05 -7.44818262e-05
  3.54205903e-05  2.87445002e-05]","[-4.4553391489898786e-05, 3.044943332497496e-05, 7.941140211187303e-06, -4.451960921869613e-05, 3.044943332497496e-05, 7.941142939671408e-06]","[-7.79283612e-03 -1.68933647e-05  4.26096002e-03 -7.79283612e-03
 -1.68933647e-05  4.26096002e-03]"
2025-04-14 13:37:26,"[-7.43385543e-05  3.46985526e-05  2.78051166e-05 -7.43385543e-05
  3.46985526e-05  2.78051166e-05]","[-4.537175118457526e-05, 2.9485234335879795e-05, 8.683533451403491e-06, -4.539813380688429e-05, 2.9485234335879795e-05, 8.683536179887597e-06]",[-0.0078623   0.00042279  0.00588802 -0.0078623   0.00042279  0.00588802]
2025-04-14 13:37:26,"[-7.45977944e-05  3.42140246e-05  2.64810570e-05 -7.45977944e-05
  3.42140246e-05  2.64810570e-05]","[-4.6332210331456736e-05, 2.856227547454182e-05, 9.602787031326443e-06, -4.648768299375661e-05, 2.856227547454182e-05, 9.602789759810548e-06]",[-0.01138734  0.00548393 -0.00153594 -0.01138734  0.00548393 -0.00153594]
2025-04-14 13:37:26,"[-7.42094648e-05  3.36259131e-05  2.53849838e-05 -7.42094648e-05
  3.36259131e-05  2.53849838e-05]","[-4.763314427691512e-05, 2.770783430605661e-05, 1.0666647540347185e-05, -4.774991248268634e-05, 2.770783430605661e-05, 1.066665026883129e-05]",[-0.0011137   0.0021433   0.00426594 -0.0011137   0.0021433   0.00426594]
2025-04-14 13:37:26,"[-7.38394937e-05  3.25892121e-05  2.45058030e-05 -7.38394937e-05
  3.25892121e-05  2.45058030e-05]","[-4.908267146674916e-05, 2.695164585020393e-05, 1.1883656043210067e-05, -4.917941623716615e-05, 2.695164948818274e-05, 1.1883658771694172e-05]",[-0.00741037 -0.00141736  0.00415939 -0.00741037 -0.00141736  0.00415939]
